Day,Water_discharge,Conductivity,NO3,Temp,Turbidity,Level,Dayofweek,Month
2017-10-22,36.94855784313726,100.127,,,5.681,10.235138888888889,6.0,10.0
2017-10-23,32.28438020833333,78.2495,,,4.439,10.1693125,0.0,10.0
2017-10-24,22.199729166666668,90.11684210526316,,,2.7421052631578946,10.103388888888889,1.0,10.0
2017-10-25,16.26780303030303,104.54105263157895,,,2.5321052631578946,10.066722222222223,2.0,10.0
2017-10-26,10.191410833333332,93.16714285714286,,,3.1895238095238096,10.081527777777778,3.0,10.0
2017-10-27,11.105933333333335,114.74636363636364,,,2.0054545454545454,10.073444444444444,4.0,10.0
2017-10-28,8.665592592592592,194.03611111111113,,,1.8022222222222222,10.062104166666666,5.0,10.0
2017-10-29,6.329902777777778,525.4588235294117,,,1.8147058823529412,10.068166666666666,6.0,10.0
2017-10-30,10.420421794871796,2089.4943749999998,,,1.61,10.098548611111111,0.0,10.0
2017-10-31,4.016970238095238,2518.915294117647,,,1.8505882352941176,10.140180555555554,1.0,10.0
2017-11-01,6.770388888888888,3117.17,,,2.15125,10.170284722222222,2.0,11.0
2017-11-02,7.6534464285714305,3543.7331249999997,,,2.905625,10.183124999999999,3.0,11.0
2017-11-03,1.7311000000000016,5018.779333333334,,,3.5439999999999996,10.209194444444444,4.0,11.0
2017-11-04,-0.7376547619047612,4758.405,,,4.05375,10.241597222222223,5.0,11.0
2017-11-05,1.9905755555555567,4848.630625,,,3.955,10.215208333333333,6.0,11.0
2017-11-06,0.10787777777777877,4547.684117647059,,,3.2588235294117647,10.19261111111111,0.0,11.0
2017-11-07,7.5894644444444435,4984.343888888889,,,2.358888888888889,10.168534722222223,1.0,11.0
2017-11-08,12.056277777777778,6827.695555555556,,,2.3155555555555556,10.159958333333334,2.0,11.0
2017-11-09,10.213165476190479,4453.0461904761905,,,2.934761904761905,10.289,3.0,11.0
2017-11-10,38.890321666666665,161.50375,,,11.097083333333332,10.4554375,4.0,11.0
2017-11-11,34.532346491228076,124.58291666666666,,,14.40875,10.478145833333333,5.0,11.0
2017-11-12,15.913787037037038,174.96565217391304,,,5.76304347826087,10.460180555555555,6.0,11.0
2017-11-13,17.820240740740743,190.88619047619048,,,5.453809523809523,10.461611111111111,0.0,11.0
2017-11-14,17.015630392156865,193.25666666666666,,,6.4852380952380955,10.445673611111111,1.0,11.0
2017-11-15,15.286998039215689,217.7205,,,3.8095,10.406652777777778,2.0,11.0
2017-11-16,10.010995833333332,252.783,,,2.391,10.352958333333333,3.0,11.0
2017-11-17,9.267697916666668,379.4842105263158,,,2.254736842105263,10.312805555555554,4.0,11.0
2017-11-18,8.094377777777776,445.7985,,,2.556,10.282402777777778,5.0,11.0
2017-11-19,8.402037777777776,618.7819999999999,,,2.1705,10.238409722222222,6.0,11.0
2017-11-20,9.855833333333333,836.7431578947369,,,1.9089473684210525,10.194270833333333,0.0,11.0
2017-11-21,11.158333333333333,494.9478947368421,,,4.693684210526316,10.200999999999999,1.0,11.0
2017-11-22,19.82812037037037,115.27850000000001,,,5.804,10.235402777777779,2.0,11.0
2017-11-23,17.898552083333332,74.94285714285714,,,8.020476190476192,10.2184375,3.0,11.0
2017-11-24,12.109766666666667,92.90190476190476,,,2.3976190476190475,10.170027777777777,4.0,11.0
2017-11-25,10.06026818181818,91.41999999999999,,,2.128260869565217,10.148402777777777,5.0,11.0
2017-11-26,7.882500000000002,174.10333333333332,,,2.236190476190476,10.14492361111111,6.0,11.0
2017-11-27,7.644522222222224,609.2642857142857,,,2.1147619047619046,10.188277777777778,0.0,11.0
2017-11-28,9.514173958333334,1141.4075,,,2.112,10.244381944444443,1.0,11.0
2017-11-29,7.811166666666667,1064.476111111111,,,2.5344444444444445,10.246506944444445,2.0,11.0
2017-11-30,7.33936333333333,1769.337894736842,,,2.610526315789474,10.312743055555556,3.0,11.0
2017-12-01,7.3531041666666646,1375.6294444444445,,,3.43,10.340993055555556,4.0,12.0
2017-12-02,3.596492708333332,2984.788823529412,,,4.24,10.35225,5.0,12.0
2017-12-03,5.749428888888888,4942.896111111111,,,4.91611111111111,10.351083333333333,6.0,12.0
2017-12-04,4.151222916666669,6581.992222222222,,,4.680555555555555,10.33398611111111,0.0,12.0
2017-12-05,8.933727777777777,6790.648888888889,,,4.039444444444444,10.302284722222222,1.0,12.0
2017-12-06,12.997130952380953,6373.98875,,,3.3024999999999998,10.198104166666667,2.0,12.0
2017-12-07,13.07491818181818,4855.3175,,,3.24625,10.119388888888889,3.0,12.0
2017-12-08,11.875796969696967,4839.283333333334,,,2.941333333333333,10.093375,4.0,12.0
2017-12-09,6.876769696969699,3370.236470588235,,,2.376470588235294,10.124472222222222,5.0,12.0
2017-12-10,2.4919880952380957,2140.1252631578946,,,2.769473684210526,10.18842361111111,6.0,12.0
2017-12-11,3.0196718750000007,2319.0495,,,2.1525,10.250868055555555,0.0,12.0
2017-12-12,4.004121568627452,2936.0757894736844,,,2.3542105263157898,10.300638888888889,1.0,12.0
2017-12-13,6.8950687499999965,3273.179523809524,,,2.2114285714285713,10.340048611111111,2.0,12.0
2017-12-14,5.143823529411768,3431.6254999999996,,,2.3165,10.346777777777778,3.0,12.0
2017-12-15,5.489991111111111,4028.2349999999997,,,2.2835,10.320298611111111,4.0,12.0
2017-12-16,5.971718750000001,4358.776315789473,,,2.506315789473684,10.259993055555556,5.0,12.0
2017-12-17,2.4499888888888894,5142.021578947369,,,2.5526315789473686,10.233569444444443,6.0,12.0
2017-12-18,4.6371,5714.672222222222,,,2.352777777777778,10.212604166666667,0.0,12.0
2017-12-19,7.644026666666666,5087.974736842106,,,2.2063157894736842,10.172256944444444,1.0,12.0
2017-12-20,13.003564285714289,5305.380526315789,,,1.9757894736842105,10.133076388888888,2.0,12.0
2017-12-21,14.782267857142857,6506.049999999999,,,1.8194444444444444,10.110430555555554,3.0,12.0
2017-12-22,18.34601794871795,7061.378333333333,,,1.636111111111111,10.103583333333333,4.0,12.0
2017-12-23,18.90001388888889,7307.218421052631,,,1.6073684210526316,10.12995138888889,5.0,12.0
2017-12-24,26.66826515151515,6072.765,,,1.367,10.145388888888888,6.0,12.0
2017-12-25,17.64669,6586.389999999999,,,1.4345454545454546,10.145111111111111,0.0,12.0
2017-12-26,18.35692948717949,5338.938571428571,,,1.500952380952381,10.153652777777777,1.0,12.0
2017-12-27,19.47632,5681.227142857142,,,2.3033333333333332,10.172569444444443,2.0,12.0
2017-12-28,12.37032777777778,5934.0075,,,2.8009999999999997,10.184833333333332,3.0,12.0
2017-12-29,2.722911904761903,7444.346666666666,,,2.7577777777777777,10.217201388888888,4.0,12.0
2017-12-30,-0.6274444444444427,10296.274705882352,,,4.773529411764706,10.251493055555557,5.0,12.0
2017-12-31,-0.5935888888888883,12689.585882352942,,,7.775882352941176,10.272833333333333,6.0,12.0
2018-01-01,0.4835144444444495,15662.274705882352,,,9.684117647058823,10.283375,0.0,1.0
2018-01-02,-9.508816666666663,17813.0125,,,9.79375,10.2615,1.0,1.0
2018-01-03,-2.6980611111111106,18545.288,,,8.910666666666666,10.234569444444444,2.0,1.0
2018-01-04,0.8429384615384633,16915.608666666667,,,8.355333333333332,10.17675,3.0,1.0
2018-01-05,9.848348717948719,11940.29411764706,,,8.349411764705883,10.157319444444445,4.0,1.0
2018-01-06,12.448845238095236,2994.398947368421,,,5.434210526315789,10.203486111111111,5.0,1.0
2018-01-07,10.417402222222222,1254.3955,,,3.3895000000000004,10.250506944444444,6.0,1.0
2018-01-08,5.5322777777777805,1108.685,,,3.4868181818181823,10.2775,0.0,1.0
2018-01-09,6.911884313725489,1288.2542857142857,,,3.731904761904762,10.275,1.0,1.0
2018-01-10,9.746635294117647,320.86350000000004,,,7.2355,10.263208333333333,2.0,1.0
2018-01-11,9.856025555555556,584.2905,,,4.5535,10.224638888888888,3.0,1.0
2018-01-12,7.39378125,1194.951,,,4.1875,10.220062500000001,4.0,1.0
2018-01-13,8.696994444444446,2117.5416666666665,,,5.039444444444444,10.203090277777777,5.0,1.0
2018-01-14,6.124392857142859,4209.769411764706,,,5.3876470588235295,10.175152777777777,6.0,1.0
2018-01-15,10.483664102564104,5399.998235294118,,,6.810588235294118,10.143222222222223,0.0,1.0
2018-01-16,2.8017023809523804,4339.191764705882,,,9.679411764705883,10.178201388888889,1.0,1.0
2018-01-17,311.4031140350877,141.24,,,113.5625,11.020243055555556,2.0,1.0
2018-01-18,184.10818055555555,45.86208333333334,,,37.577083333333334,10.949347222222222,3.0,1.0
2018-01-19,139.34455833333334,47.11318181818182,,,30.815,10.652884057971015,4.0,1.0
2018-01-20,75.63521428571428,57.088750000000005,,,19.103333333333335,10.501333333333333,5.0,1.0
2018-01-21,48.019395833333334,71.1191304347826,,,8.700869565217392,10.368993055555555,6.0,1.0
2018-01-22,35.82208235294118,74.61086956521739,,,6.111304347826087,10.320409722222221,0.0,1.0
2018-01-23,38.35876825396825,72.58291666666666,,,7.7629166666666665,10.326430555555556,1.0,1.0
2018-01-24,86.48934722222221,55.23458333333334,,,31.214583333333334,10.468993055555556,2.0,1.0
2018-01-25,173.3982638888889,43.99583333333334,,,40.43208333333333,10.715486111111112,3.0,1.0
2018-01-26,182.63653472222222,44.84291666666667,,,30.785416666666666,10.797770833333333,4.0,1.0
2018-01-27,190.10330456349206,43.30086956521739,,,17.80260869565217,10.878375,5.0,1.0
2018-01-28,123.7965138888889,50.76458333333333,,,11.399166666666666,10.7645,6.0,1.0
2018-01-29,87.41967424242424,57.19708333333333,,,7.853333333333333,10.687777777777777,0.0,1.0
2018-01-30,61.61239824561403,90.075,,,6.220416666666666,10.63445138888889,1.0,1.0
2018-01-31,45.849665686274506,167.53227272727273,,,5.080454545454545,10.578354166666667,2.0,1.0
2018-02-01,38.430379629629634,351.36285714285714,,,4.746190476190476,10.512347222222223,3.0,2.0
2018-02-02,29.481387254901964,367.611,,,4.616,10.427312500000001,4.0,2.0
2018-02-03,30.681293749999995,234.46157894736845,,,4.488947368421053,10.348791666666667,5.0,2.0
2018-02-04,27.19813541666667,125.85049999999998,,,3.8924999999999996,10.297090277777778,6.0,2.0
2018-02-05,230.25033075396823,36.4004347826087,,,46.82608695652174,10.977902777777778,0.0,2.0
2018-02-06,630.2218819444444,31.190833333333334,,,55.1175,12.722152777777778,1.0,2.0
2018-02-07,615.4808371031746,33.96391304347826,,,23.326521739130435,12.871875000000001,2.0,2.0
2018-02-08,309.47425,54.09625,,,13.460416666666667,11.490208333333333,3.0,2.0
2018-02-09,139.66090972222221,52.66458333333333,,,9.170833333333333,10.791409722222221,4.0,2.0
2018-02-10,99.40604166666667,55.08041666666667,,,7.414583333333333,10.603902777777778,5.0,2.0
2018-02-11,75.48990579710144,56.97416666666667,,,6.351666666666667,10.496722222222223,6.0,2.0
2018-02-12,60.17443421052632,58.9675,,,5.243333333333333,10.435590277777777,0.0,2.0
2018-02-13,50.86617058823529,61.49166666666667,,,4.933333333333334,10.370354166666667,1.0,2.0
2018-02-14,39.351897916666665,63.63380952380952,,,4.51,10.334020833333334,2.0,2.0
2018-02-15,38.31287999999999,68.22333333333333,,,4.479523809523809,10.295069444444445,3.0,2.0
2018-02-16,33.345697916666666,72.66,,,3.998421052631579,10.286097222222223,4.0,2.0
2018-02-17,29.16799761904762,76.4321052631579,,,3.883684210526315,10.273152777777778,5.0,2.0
2018-02-18,36.09944791666667,72.22238095238096,,,4.196190476190476,10.283479166666666,6.0,2.0
2018-02-19,28.680324444444445,66.9785,,,3.7715000000000005,10.261743055555556,0.0,2.0
2018-02-20,27.162177083333333,68.67,,,3.236666666666667,10.22329861111111,1.0,2.0
2018-02-21,27.52325,64.30749999999999,,,3.6129166666666666,10.226805555555556,2.0,2.0
2018-02-22,35.3819649122807,62.15,,,6.756666666666667,10.249444444444444,3.0,2.0
2018-02-23,28.775275,61.67454545454545,,,3.9604545454545454,10.228493055555555,4.0,2.0
2018-02-24,39.697421874999996,60.266818181818174,,,14.860909090909091,10.262881944444445,5.0,2.0
2018-02-25,39.67766666666667,70.61904761904762,,,11.143333333333333,10.307763888888887,6.0,2.0
2018-02-26,41.54248529411765,71.77380952380952,,,13.743809523809524,10.379652777777778,0.0,2.0
2018-02-27,32.79876470588235,203.08,,,8.99842105263158,10.428979166666666,1.0,2.0
2018-02-28,34.98179411764706,801.96,,,8.375263157894736,10.459166666666667,2.0,2.0
2018-03-01,45.85529074074074,121.12681818181818,,,19.53090909090909,10.525354166666666,3.0,3.0
2018-03-02,59.23513055555556,63.38291666666667,,,27.122083333333332,10.529131944444444,4.0,3.0
2018-03-03,37.97351041666666,107.44318181818181,,,11.612272727272726,10.422618055555555,5.0,3.0
2018-03-04,30.100230392156863,103.83947368421053,,,8.376315789473685,10.352236111111111,6.0,3.0
2018-03-05,26.317197916666668,83.16952380952381,,,6.128095238095238,10.283493055555555,0.0,3.0
2018-03-06,34.30445614035088,69.53708333333334,,,6.0825,10.320104166666667,1.0,3.0
2018-03-07,157.59849305555556,45.45521739130435,,,52.91434782608695,10.698402777777778,2.0,3.0
2018-03-08,424.03672916666665,46.779583333333335,,,61.10666666666666,11.834375,3.0,3.0
2018-03-09,825.0972216269843,27.26,,,90.76347826086956,13.735868055555557,4.0,3.0
2018-03-10,851.877513888889,39.504583333333336,,,50.442083333333336,14.060625,5.0,3.0
2018-03-11,579.7820694444445,50.38125,,,22.11916666666667,12.928333333333333,6.0,3.0
2018-03-12,288.5148125,55.798750000000005,,,13.53625,11.609340277777777,0.0,3.0
2018-03-13,164.305625,53.25875,,,11.474583333333333,11.060194444444443,1.0,3.0
2018-03-14,118.58024999999999,55.583333333333336,,,9.161666666666667,10.878395833333334,2.0,3.0
2018-03-15,94.94244305555556,57.15875,,,7.5062500000000005,10.784819444444445,3.0,3.0
2018-03-16,76.94153472222222,58.33625,,,5.78,10.709388888888888,4.0,3.0
2018-03-17,67.74308695652175,59.68,,,6.355416666666667,10.652215277777778,5.0,3.0
2018-03-18,66.11235507246376,58.86041666666667,,,7.395833333333333,10.622777777777777,6.0,3.0
2018-03-19,68.11916319444445,57.257083333333334,,,7.18375,10.60725,0.0,3.0
2018-03-20,57.56878888888888,58.52666666666667,,,8.069166666666666,10.52401388888889,1.0,3.0
2018-03-21,68.21607246376813,56.310833333333335,,,13.6975,10.501027777777777,2.0,3.0
2018-03-22,102.08590873015874,48.18217391304348,,,23.143043478260868,10.628819444444444,3.0,3.0
2018-03-23,141.72404166666666,40.371249999999996,,,22.947083333333335,10.747777777777777,4.0,3.0
2018-03-24,116.1479236111111,44.47083333333333,,,16.389583333333334,10.706354166666666,5.0,3.0
2018-03-25,221.36565694444445,54.927083333333336,,,32.337916666666665,11.168604166666666,6.0,3.0
2018-03-26,488.1838005952381,37.08652173913043,,,48.33695652173913,12.284201388888889,0.0,3.0
2018-03-27,680.0973317460317,29.407826086956522,,,66.86826086956522,13.245347222222222,1.0,3.0
2018-03-28,568.8200063492063,40.63833333333333,,,30.175833333333333,12.829166666666666,2.0,3.0
2018-03-29,347.24426388888895,76.15916666666666,,,17.23375,11.795972222222224,3.0,3.0
2018-03-30,201.2063125,53.26833333333334,,,10.64,11.23488888888889,4.0,3.0
2018-03-31,142.08590972222223,54.80375,,,8.166666666666666,11.008645833333333,5.0,3.0
2018-04-01,123.5339513888889,55.085,,,8.044583333333334,10.933347222222222,6.0,4.0
2018-04-02,116.80486805555556,53.64625,,,7.373333333333334,10.846944444444444,0.0,4.0
2018-04-03,100.24734027777778,54.22708333333333,,,6.148333333333333,10.737361111111111,1.0,4.0
2018-04-04,86.18245833333333,55.2725,,,5.979375,10.61525,2.0,4.0
2018-04-05,75.28502083333333,56.296666666666674,,,5.254166666666666,10.562708333333333,3.0,4.0
2018-04-06,68.421375,56.91583333333333,,,5.851666666666667,10.522916666666667,4.0,4.0
2018-04-07,60.48363194444445,57.39083333333334,,,5.375,10.498097222222222,5.0,4.0
2018-04-08,55.34706944444445,57.96333333333333,,,5.233333333333333,10.47682638888889,6.0,4.0
2018-04-09,51.99708472222222,58.64166666666667,,,4.180000000000001,10.5041875,0.0,4.0
2018-04-10,48.76724206349207,59.11083333333334,,,4.531666666666667,10.497055555555557,1.0,4.0
2018-04-11,42.8064125,60.42250000000001,,,5.305833333333333,10.485305555555556,2.0,4.0
2018-04-12,40.76149259259259,62.37166666666667,,,4.325833333333334,10.497333333333334,3.0,4.0
2018-04-13,36.10957407407407,64.50750000000001,,,4.5633333333333335,10.49761111111111,4.0,4.0
2018-04-14,35.38232352941176,66.02666666666667,,,4.440833333333333,10.491444444444445,5.0,4.0
2018-04-15,30.715564705882358,67.85333333333334,,,4.575,10.485333333333333,6.0,4.0
2018-04-16,41.13223627450981,46.68,,,6.1433333333333335,10.495479166666668,0.0,4.0
2018-04-17,65.4577380952381,0.06999999999999999,,,4.867500000000001,10.49911111111111,1.0,4.0
2018-04-18,42.360314814814814,0.11916666666666666,,,5.711666666666666,10.385805555555555,2.0,4.0
2018-04-19,41.849225490196076,0.15545454545454546,,,16.134545454545453,10.307916666666666,3.0,4.0
2018-04-20,37.094935185185186,0.21727272727272728,,,128.45909090909092,10.250187500000001,4.0,4.0
2018-04-21,34.88361041666666,0.2808333333333333,,,112.40916666666668,10.259520833333333,5.0,4.0
2018-04-22,30.026666666666667,0.3125,,,107.90249999999999,10.302076388888889,6.0,4.0
2018-04-23,26.657759259259258,20.073333333333334,,,75.28583333333334,10.372868055555555,0.0,4.0
2018-04-24,27.071898148148147,73.06333333333333,,,4.715,10.424229166666667,1.0,4.0
2018-04-25,24.16591568627451,111.229,,,5.766,10.440340277777777,2.0,4.0
2018-04-26,19.546798039215687,148.4377777777778,,,3.43,10.426027777777778,3.0,4.0
2018-04-27,18.530141666666665,160.454,,,3.3520000000000003,10.405611111111112,4.0,4.0
2018-04-28,15.933635416666672,164.70555555555555,,,3.9833333333333334,10.388090277777776,5.0,4.0
2018-04-29,16.548360416666664,120.87454545454544,,,3.309090909090909,10.411819444444445,6.0,4.0
2018-04-30,13.597476190476192,125.00272727272727,,,3.092727272727273,10.399729166666667,0.0,4.0
2018-05-01,17.919166386554622,74.40700000000001,,,14.003,10.3658125,1.0,5.0
2018-05-02,26.235707983193276,66.137,,,6.989,10.334666666666667,2.0,5.0
2018-05-03,25.724831746031743,63.79818181818182,,,5.970909090909092,10.290333333333333,3.0,5.0
2018-05-04,20.635840873015873,62.83272727272727,,,5.096363636363637,10.244715277777777,4.0,5.0
2018-05-05,18.55232032967033,62.82916666666667,,,3.7091666666666665,10.222472222222223,5.0,5.0
2018-05-06,18.14623095238095,62.36833333333333,,,6.9425,10.243333333333334,6.0,5.0
2018-05-07,16.720726785714284,62.593333333333334,,,3.6183333333333336,10.26473611111111,0.0,5.0
2018-05-08,15.946976455026455,64.16083333333333,,,3.5233333333333334,10.288118055555556,1.0,5.0
2018-05-09,15.300175000000001,69.81090909090909,,,3.42,10.286340277777777,2.0,5.0
2018-05-10,17.58108988095238,71.75090909090909,,,3.558181818181818,10.273013888888888,3.0,5.0
2018-05-11,13.658269523809524,79.655,,,3.285,10.242340277777778,4.0,5.0
2018-05-12,9.784796428571429,137.2711111111111,,,3.602222222222222,10.279201388888888,5.0,5.0
2018-05-13,7.922227142857145,290.52777777777777,,,3.5833333333333335,10.327444444444444,6.0,5.0
2018-05-14,2.4474470238095263,447.6533333333333,,,4.0,10.344791666666667,0.0,5.0
2018-05-15,4.587144940476194,1193.9344444444444,,,3.381111111111111,10.358979166666666,1.0,5.0
2018-05-16,3.598103174603175,1029.0349999999999,,,3.782,10.35204861111111,2.0,5.0
2018-05-17,6.613336134453783,1360.128,,,3.4130000000000003,10.346958333333333,3.0,5.0
2018-05-18,15.236251540616248,413.7969999999999,,,3.319,10.336166666666665,4.0,5.0
2018-05-19,20.649953306878302,375.26899999999995,,,3.6380000000000003,10.343937500000001,5.0,5.0
2018-05-20,27.30005789473684,497.5316666666667,,,3.8216666666666668,10.367916666666668,6.0,5.0
2018-05-21,29.961961607142857,75.5409090909091,,,3.5036363636363634,10.369736111111111,0.0,5.0
2018-05-22,17.509873389355743,79.74888888888889,,,3.536666666666667,10.346187500000001,1.0,5.0
2018-05-23,11.072088541666668,111.86000000000001,,,3.4579999999999997,10.322847222222222,2.0,5.0
2018-05-24,11.815146875,142.99333333333334,,,3.151111111111111,10.323340277777778,3.0,5.0
2018-05-25,10.496169791666667,193.627,,,3.0759999999999996,10.350763888888888,4.0,5.0
2018-05-26,12.345500000000001,189.372,,,4.326,10.3945,5.0,5.0
2018-05-27,20.222366666666666,80.136,,,3.996,10.429388888888889,6.0,5.0
2018-05-28,28.520955555555556,63.12,,,3.9600000000000004,10.435972222222222,0.0,5.0
2018-05-29,29.34287549019608,61.23,,,4.448181818181818,10.405375000000001,1.0,5.0
2018-05-30,37.677920370370366,48.81636363636364,,,4.068181818181818,10.373402777777779,2.0,5.0
2018-05-31,26.310739583333337,51.60090909090909,,,3.4709090909090907,10.279680555555556,3.0,5.0
2018-06-01,21.904565625,57.14200000000001,,,15.818999999999999,10.229201388888889,4.0,6.0
2018-06-02,21.115000000000002,59.126999999999995,,,27.002,10.146472222222222,5.0,6.0
2018-06-03,19.09735185185185,60.32899999999999,,,27.925,10.081770833333334,6.0,6.0
2018-06-04,17.186044444444445,57.772000000000006,,,29.115999999999996,10.061763888888889,0.0,6.0
2018-06-05,13.691842592592591,56.61,,20.315,30.142000000000003,10.07970138888889,1.0,6.0
2018-06-06,14.048589285714286,54.93454545454545,,20.069090909090907,552.5181818181819,10.175298611111112,2.0,6.0
2018-06-07,13.611870588235293,57.56818181818182,,20.735454545454544,36.161818181818184,10.238076388888889,3.0,6.0
2018-06-08,11.543450925925928,118.12636363636365,,20.95909090909091,38.96545454545455,10.304659722222222,4.0,6.0
2018-06-09,8.829787037037038,186.852,,21.219,40.976,10.332354166666667,5.0,6.0
2018-06-10,10.706745098039214,203.96300000000002,,21.672,39.587,10.333770833333334,6.0,6.0
2018-06-11,6.982077777777777,622.52125,,21.93125,40.96375,10.291465277777778,0.0,6.0
2018-06-12,-0.7346933333333292,1612.3899999999999,,21.80375,42.48625,10.253284722222222,1.0,6.0
2018-06-13,0.6298571428571437,2941.213333333333,,21.864444444444445,43.35111111111111,10.23686111111111,2.0,6.0
2018-06-14,-2.8006397435897457,2921.0875,,21.76,44.41875,10.202993055555556,3.0,6.0
2018-06-15,2.8995794871794875,2436.002857142857,,21.818571428571428,46.902857142857144,10.149090277777779,4.0,6.0
2018-06-16,12.391448484848489,3209.9125,,22.12875,50.23625,10.098236111111111,5.0,6.0
2018-06-17,9.778756944444446,2790.567142857143,,22.552857142857142,53.392857142857146,10.074631944444445,6.0,6.0
2018-06-18,13.422630303030301,2025.0325,,22.13875,55.02375,10.090131944444446,0.0,6.0
2018-06-19,7.687777777777778,901.17125,,21.405,56.44,10.119763888888889,1.0,6.0
2018-06-20,6.444335714285716,470.96666666666664,,20.58555555555556,58.34888888888889,10.125159722222223,2.0,6.0
2018-06-21,5.028446428571428,474.21875,,20.56125,59.2625,10.137145833333333,3.0,6.0
2018-06-22,4.798564444444446,617.7175,,21.08125,60.06625,10.164729166666666,4.0,6.0
2018-06-23,3.5796288888888883,744.7133333333334,,21.615555555555556,60.78666666666667,10.237375,5.0,6.0
2018-06-24,4.917277083333334,401.9666666666667,,21.516666666666666,61.87555555555556,10.286770833333334,6.0,6.0
2018-06-25,16.38551111111111,112.17888888888888,,21.024444444444445,63.702222222222225,10.321291666666667,0.0,6.0
2018-06-26,10.103066666666667,222.59272727272727,,20.983636363636364,64.76727272727273,10.304979166666667,1.0,6.0
2018-06-27,10.54373044217687,189.29250000000002,,21.42625,66.66625,10.2318125,2.0,6.0
2018-06-28,19.552683333333334,89.8675,,21.884999999999998,68.4925,10.27854861111111,3.0,6.0
2018-06-29,35.449945098039215,44.788888888888884,,21.755555555555556,70.63333333333333,10.289194444444446,4.0,6.0
2018-06-30,34.82052604166667,38.47666666666666,,21.50222222222222,72.97222222222223,10.27323611111111,5.0,6.0
2018-07-01,35.23612037037037,39.870999999999995,,21.372999999999998,74.316,10.264173611111111,6.0,7.0
2018-07-02,89.59342301587303,34.03636363636364,,21.182727272727274,117.84,10.425075757575756,0.0,7.0
2018-07-03,60.407050000000005,33.01583333333333,,20.933333333333334,107.58333333333333,10.306131944444445,1.0,7.0
2018-07-04,37.60301851851852,39.02916666666667,,21.186666666666667,105.97250000000001,10.276208333333333,2.0,7.0
2018-07-05,29.101911624649862,42.74,,21.36,106.71222222222222,10.276666666666667,3.0,7.0
2018-07-06,24.081930532212883,47.537777777777784,,21.880000000000003,110.92222222222222,10.235555555555555,4.0,7.0
2018-07-07,19.279492717086836,54.335,,21.9425,114.97,10.210539682539682,5.0,7.0
2018-07-08,16.24119215686275,59.49555555555556,,22.061111111111114,118.95444444444443,10.244965277777778,6.0,7.0
2018-07-09,14.708875446428571,75.16857142857144,,21.732857142857142,122.37571428571428,10.250354166666666,0.0,7.0
2018-07-10,10.240287777777777,242.53833333333333,,20.871666666666666,136.57000000000002,10.237442028985507,1.0,7.0
2018-07-11,4.171049702380951,2343.88375,,20.990000000000002,141.5425,10.33013888888889,2.0,7.0
2018-07-12,0.5511305764411023,4112.504,,21.148,145.238,10.537685185185186,3.0,7.0
2018-07-13,-2.219411904761904,8766.824999999999,,21.3325,149.0375,10.309386363636364,4.0,7.0
2018-07-14,4.686907482993196,2330.94,,21.18375,149.5875,10.256978260869566,5.0,7.0
2018-07-15,15.42842238095238,770.35,,21.314,151.888,10.35058695652174,6.0,7.0
2018-07-16,21.151169897959182,3549.6485714285714,,21.458571428571428,153.96,10.250361111111111,0.0,7.0
2018-07-17,20.7909268707483,2210.2542857142857,,22.111428571428572,155.57571428571427,10.205916666666667,1.0,7.0
2018-07-18,11.893129365079366,505.69125,,22.43875,156.9075,10.233625,2.0,7.0
2018-07-19,11.333035873015872,136.23999999999998,,22.247272727272726,158.64272727272726,10.233277777777777,3.0,7.0
2018-07-20,5.505217460317461,118.70375,,22.33125,160.31125,10.207895833333334,4.0,7.0
2018-07-21,6.939539841269842,262.18333333333334,,22.599999999999998,161.06833333333333,10.162381944444444,5.0,7.0
2018-07-22,3.771368888888888,527.835,,22.22625,160.12375,10.162409722222222,6.0,7.0
2018-07-23,2.0924773809523827,618.2128571428572,,22.657142857142855,158.79142857142855,10.1696875,0.0,7.0
2018-07-24,10.184233134920632,1735.055,,22.895,156.43833333333333,10.144069444444446,1.0,7.0
2018-07-25,9.077644444444445,840.395,,22.804999999999996,106.02333333333333,10.037666666666667,2.0,7.0
2018-07-26,-8.785885555555556,588.0899999999999,,22.666,2.104,10.089166666666666,3.0,7.0
2018-07-27,1.015193055555552,2108.2619999999997,,22.964,7.093999999999999,9.978597222222222,4.0,7.0
2018-07-28,5.339130555555556,2412.9933333333333,,22.703333333333333,5.4816666666666665,10.058217391304348,5.0,7.0
2018-07-29,3.6277371794871778,987.7714285714285,,22.551428571428573,4.151428571428571,10.060263888888889,6.0,7.0
2018-07-30,2.627309090909091,516.0,,22.75,2.795,10.016701388888889,0.0,7.0
2018-07-31,6.460888278388278,741.4914285714286,,22.46857142857143,2.4757142857142855,10.068601449275363,1.0,7.0
2018-08-01,5.654280555555556,1179.325,,22.406666666666666,2.165,10.014,2.0,8.0
2018-08-02,11.139099285714284,463.7985714285714,,22.46,1.6014285714285716,10.039601449275363,3.0,8.0
2018-08-03,7.866253703703704,290.68874999999997,,22.84875,1.54375,10.049826388888889,4.0,8.0
2018-08-04,9.580404761904761,328.6642857142857,,23.064285714285713,2.422857142857143,10.091282608695652,5.0,8.0
2018-08-05,11.21973507936508,733.3411111111111,,23.375555555555554,1.3444444444444443,10.1018125,6.0,8.0
