Timestamp,Q,Conductivity,NO3,Temp,Turbidity,Level,Dayofweek,Month
2019-08-03T14:00:00,122.02,128.41,0.1055,20.96,6.32,14.63,5,8
2019-08-03T15:00:00,83.21,125.292,0.104,20.87,8.613999999999999,14.42666667,5,8
2019-08-03T16:00:00,44.4,122.174,0.1105,20.78,10.908,14.275,5,8
2019-08-03T17:00:00,5.59,119.056,0.1169999999999999,20.69,13.202,14.17333333,5,8
2019-08-03T18:00:00,-33.22,115.938,0.1235,20.6,15.496,14.245,5,8
2019-08-03T19:00:00,-72.03,112.82,0.13,20.51,17.79,14.62285714,5,8
2019-08-03T20:00:00,-94.99666667,222.1,0.1145,20.555,14.135,15.21142857,5,8
2019-08-03T21:00:00,-107.075,331.38,0.099,20.6,10.48,15.71857143,5,8
2019-08-03T22:00:00,-112.77,1156.635,0.0635,20.7,9.475,16.08666667,5,8
2019-08-03T23:00:00,-46.94,1981.89,0.0279999999999999,20.8,8.47,16.29,5,8
2019-08-04T00:00:00,169.08833330000002,1534.45,0.046,20.73,9.445,16.2,6,8
2019-08-04T01:00:00,212.2366667,1087.01,0.064,20.66,10.42,15.87,6,8
2019-08-04T02:00:00,197.05,688.585,0.083,20.65,10.46,15.48142857,6,8
2019-08-04T03:00:00,181.2866667,290.16,0.102,20.64,10.5,15.09571429,6,8
2019-08-04T04:00:00,158.24,210.885,0.1045,20.605,10.225,14.80714286,6,8
2019-08-04T05:00:00,125.754,131.61,0.107,20.57,9.95,14.615,6,8
2019-08-04T06:00:00,93.268,122.09,0.1025,20.47,9.53,14.52,6,8
2019-08-04T07:00:00,60.782,112.57,0.098,20.37,9.11,14.5725,6,8
2019-08-04T08:00:00,28.296,94.76,0.0955,20.33,9.2,14.82833333,6,8
2019-08-04T09:00:00,23.3,76.95,0.093,20.29,9.29,15.126,6,8
2019-08-04T10:00:00,27.27833333,77.05,0.0925,20.35,8.615,15.344,6,8
2019-08-04T11:00:00,28.2,77.15,0.092,20.41,7.94,15.48666667,6,8
2019-08-04T12:00:00,104.32,75.315,0.0969999999999999,20.475,8.365,15.42,6,8
2019-08-04T13:00:00,129.09833329999998,73.48,0.102,20.54,8.79,15.17666667,6,8
2019-08-04T14:00:00,132.41,77.01,0.104,20.515,10.46,14.92857143,6,8
2019-08-04T15:00:00,128.285,80.54,0.106,20.49,12.13,14.72285714,6,8
2019-08-04T16:00:00,101.608,97.08,0.106,20.455,11.0,14.54166667,6,8
2019-08-04T17:00:00,74.931,113.62,0.106,20.42,9.87,14.3975,6,8
2019-08-04T18:00:00,48.254,128.38,0.107,20.385,10.66,14.335,6,8
2019-08-04T19:00:00,21.577,143.14,0.108,20.35,11.45,14.47,6,8
2019-08-04T20:00:00,-5.1,110.765,0.11,20.315,9.925,14.89857143,6,8
2019-08-04T21:00:00,-10.01666667,78.39,0.1119999999999999,20.28,8.4,15.34,6,8
2019-08-04T22:00:00,-31.37333333,103.66,0.1115,20.315,8.35,15.71571429,6,8
2019-08-04T23:00:00,-35.54833333,128.93,0.111,20.35,8.3,16.01857143,6,8
2019-08-05T00:00:00,35.08333333,120.52,0.1119999999999999,20.35,8.43,16.14,0,8
2019-08-05T01:00:00,149.055,112.11,0.113,20.35,8.56,15.98428571,0,8
2019-08-05T02:00:00,178.4783333,93.11,0.1169999999999999,20.32,9.635,15.66285714,0,8
2019-08-05T03:00:00,177.88666669999998,74.11,0.121,20.29,10.71,15.34142857,0,8
2019-08-05T04:00:00,170.1983333,73.32,0.1205,20.2,11.315,15.03714286,0,8
2019-08-05T05:00:00,156.8016667,72.53,0.12,20.11,11.92,14.78666667,0,8
2019-08-05T06:00:00,131.38625,80.325,0.1119999999999999,20.04,12.225,14.626,0,8
2019-08-05T07:00:00,105.97083329999998,88.12,0.104,19.97,12.53,14.545,0,8
2019-08-05T08:00:00,80.55541667,85.605,0.106,19.995,12.52,14.574000000000002,0,8
2019-08-05T09:00:00,55.14,83.09,0.108,20.02,12.51,14.77333333,0,8
2019-08-05T10:00:00,42.14166667,77.78,0.109,20.09,12.36,14.976,0,8
2019-08-05T11:00:00,34.74666667,72.47,0.11,20.16,12.21,15.21333333,0,8
2019-08-05T12:00:00,43.62,68.63,0.11,20.23,11.73,15.345,0,8
2019-08-05T13:00:00,94.125,64.79,0.11,20.3,11.25,15.32,0,8
2019-08-05T14:00:00,112.7716667,65.125,0.1105,20.275,11.225,15.15,0,8
2019-08-05T15:00:00,114.4116667,65.46,0.111,20.25,11.2,14.96833333,0,8
2019-08-05T16:00:00,116.10833329999998,74.025,0.111,20.26,11.325,14.79833333,0,8
2019-08-05T17:00:00,114.42,82.59,0.111,20.27,11.45,14.656,0,8
2019-08-05T18:00:00,79.69333333,99.185,0.1095,20.28,10.6,14.51,0,8
2019-08-05T19:00:00,44.96666667,115.78,0.108,20.29,9.75,14.45,0,8
2019-08-05T20:00:00,10.24,92.125,0.109,20.29,9.28,14.60714286,0,8
2019-08-05T21:00:00,9.371666667,68.47,0.11,20.29,8.81,14.92714286,0,8
2019-08-05T22:00:00,-4.68,67.315,0.1115,20.3,8.59,15.22833333,0,8
2019-08-05T23:00:00,-24.41666667,66.16,0.113,20.31,8.37,15.52428571,0,8
2019-08-06T00:00:00,-18.37333333,76.96,0.111,20.305,8.155,15.76833333,1,8
2019-08-06T01:00:00,48.42666667,87.76,0.109,20.3,7.94,15.81333333,1,8
2019-08-06T02:00:00,92.81833333,76.62,0.1105,20.285,8.23,15.67571429,1,8
2019-08-06T03:00:00,104.87166670000002,65.48,0.1119999999999999,20.27,8.52,15.44285714,1,8
2019-08-06T04:00:00,107.87333329999998,63.985,0.1135,20.27,8.27,15.21571429,1,8
2019-08-06T05:00:00,125.0816667,62.49,0.115,20.27,8.02,14.94142857,1,8
2019-08-06T06:00:00,117.85666670000002,71.05,0.1159999999999999,20.265,8.565,14.68571429,1,8
2019-08-06T07:00:00,94.1625,79.61,0.1169999999999999,20.26,9.11,14.5425,1,8
2019-08-06T08:00:00,70.46833333,92.235,0.114,20.31,7.77,14.455,1,8
2019-08-06T09:00:00,46.77416667,104.86,0.111,20.36,6.43,14.5075,1,8
2019-08-06T10:00:00,23.08,93.045,0.1125,20.465,6.045,14.66833333,1,8
2019-08-06T11:00:00,17.67333333,81.23,0.114,20.57,5.66,14.85,1,8
2019-08-06T12:00:00,1.641666667,80.28,0.115,20.635,5.555,15.07571429,1,8
2019-08-06T13:00:00,16.00833333,79.33,0.1159999999999999,20.7,5.45,15.24,1,8
2019-08-06T14:00:00,40.38333333,83.36,0.114,20.75,5.095,15.285,1,8
2019-08-06T15:00:00,59.13666667,87.39,0.1119999999999999,20.8,4.74,15.204,1,8
2019-08-06T16:00:00,63.82166667,77.63,0.115333333,20.73166667,7.736666667000001,15.095,1,8
2019-08-06T17:00:00,83.215,67.87,0.1186666669999999,20.66333333,10.73333333,14.97,1,8
2019-08-06T18:00:00,85.58166667,71.64,0.1181111109999999,20.65222222,8.998888889,14.812,1,8
2019-08-06T19:00:00,76.63666667,75.41,0.1175555559999999,20.64111111,7.264444444,14.7,1,8
2019-08-06T20:00:00,48.05333333,79.18,0.1169999999999999,20.63,5.53,14.63,1,8
2019-08-06T21:00:00,19.47,77.22,0.119,20.635,4.695,14.72,1,8
2019-08-06T22:00:00,4.223333333,75.26,0.121,20.64,3.86,14.90428571,1,8
2019-08-06T23:00:00,5.398333332999999,65.08,0.121,20.645,3.915,15.12,1,8
2019-08-07T00:00:00,-1.485,54.9,0.121,20.65,3.97,15.33142857,2,8
2019-08-07T01:00:00,-0.18,55.37,0.1195,20.655,4.12,15.544,2,8
2019-08-07T02:00:00,39.855,55.84,0.118,20.66,4.27,15.58,2,8
2019-08-07T03:00:00,65.38166667,60.335,0.1169999999999999,20.64,3.785,15.5025,2,8
2019-08-07T04:00:00,77.06333333,64.83,0.1159999999999999,20.62,3.3,15.34833333,2,8
2019-08-07T05:00:00,93.21333333,63.635,0.1165,20.61,3.565,15.155,2,8
2019-08-07T06:00:00,103.92,62.44,0.1169999999999999,20.6,3.83,14.95,2,8
2019-08-07T07:00:00,107.05,66.845,0.1155,20.595,3.745,14.7,2,8
2019-08-07T08:00:00,88.529,71.25,0.114,20.59,3.66,14.5275,2,8
2019-08-07T09:00:00,70.008,86.0,0.11,20.66,4.015,14.43,2,8
2019-08-07T10:00:00,51.487,100.75,0.106,20.73,4.37,14.415,2,8
2019-08-07T11:00:00,32.966,103.41,0.105,20.85,3.86,14.52833333,2,8
2019-08-07T12:00:00,14.445,106.07,0.104,20.97,3.35,14.70833333,2,8
2019-08-07T13:00:00,-2.821666667,88.165,0.105,21.0,3.165,14.98333333,2,8
2019-08-07T14:00:00,-5.726666667000001,70.26,0.106,21.03,2.98,15.23833333,2,8
2019-08-07T15:00:00,34.62166667,77.245,0.105,21.145,3.275,15.355,2,8
2019-08-07T16:00:00,47.48333333,84.23,0.104,21.26,3.57,15.355,2,8
2019-08-07T17:00:00,55.00833333,81.31,0.105,21.16,4.315,15.3,2,8
2019-08-07T18:00:00,67.50333333,78.39,0.106,21.06,5.06,15.21,2,8
2019-08-07T19:00:00,93.45666667,74.585,0.108,21.005,4.315,15.05857143,2,8
2019-08-07T20:00:00,86.72,70.78,0.11,20.95,3.57,14.89,2,8
2019-08-07T21:00:00,74.10666667,71.195,0.109,20.945,3.23,14.78,2,8
2019-08-07T22:00:00,55.34,71.61,0.108,20.94,2.89,14.74,2,8
2019-08-07T23:00:00,35.2,69.335,0.1065,20.955,3.055,14.7925,2,8
2019-08-08T00:00:00,17.06333333,67.06,0.105,20.97,3.22,14.93166667,3,8
2019-08-08T01:00:00,9.888333333,58.155,0.1065,20.985,3.07,15.11,3,8
2019-08-08T02:00:00,-0.951666667,49.25,0.108,21.0,2.92,15.284,3,8
2019-08-08T03:00:00,27.71666667,53.555,0.106,20.99,2.75,15.405,3,8
2019-08-08T04:00:00,59.84333333,57.86,0.104,20.98,2.58,15.35,3,8
2019-08-08T05:00:00,58.95333333,58.77,0.104,20.99,2.745,15.2525,3,8
2019-08-08T06:00:00,91.525,59.68,0.104,21.0,2.91,15.09428571,3,8
2019-08-08T07:00:00,101.5583333,62.08,0.107,20.995,3.455,14.85,3,8
2019-08-08T08:00:00,99.98,64.48,0.11,20.99,4.0,14.63714286,3,8
2019-08-08T09:00:00,79.464,77.975,0.1105,21.13,7.985,14.48,3,8
2019-08-08T10:00:00,58.948,91.47,0.111,21.27,11.97,14.35333333,3,8
2019-08-08T11:00:00,38.432,104.315,0.109,21.895,8.66,14.3,3,8
2019-08-08T12:00:00,17.916,117.16,0.107,22.52,5.35,14.42571429,3,8
2019-08-08T13:00:00,-2.6,99.415,0.1085,22.47,4.76,14.67833333,3,8
2019-08-08T14:00:00,-19.575,81.67,0.11,22.42,4.17,14.98714286,3,8
2019-08-08T15:00:00,-23.64833333,98.035,0.1085,22.45,3.48,15.305,3,8
2019-08-08T16:00:00,9.655,114.4,0.107,22.48,2.79,15.485,3,8
2019-08-08T17:00:00,22.68333333,108.87,0.107,22.425,3.055,15.545,3,8
2019-08-08T18:00:00,50.23833333,103.34,0.107,22.37,3.32,15.52,3,8
2019-08-08T19:00:00,72.46666667,90.985,0.108,22.24,3.27,15.376,3,8
2019-08-08T20:00:00,83.26333333,78.63,0.109,22.11,3.22,15.19571429,3,8
2019-08-08T21:00:00,92.535,71.48,0.1119999999999999,22.08,3.565,14.96666667,3,8
2019-08-08T22:00:00,87.40666667,64.33,0.115,22.05,3.91,14.78833333,3,8
2019-08-08T23:00:00,64.61111111,65.245,0.1155,22.14,3.8,14.65333333,3,8
2019-08-09T00:00:00,41.81555556,66.16,0.1159999999999999,22.23,3.69,14.625,4,8
2019-08-09T01:00:00,19.02,59.425,0.1145,22.205,3.32,14.725,4,8
2019-08-09T02:00:00,2.23,52.69,0.113,22.18,2.95,14.89333333,4,8
2019-08-09T03:00:00,2.711666667,52.755,0.1125,22.18,2.875,15.092,4,8
2019-08-09T04:00:00,8.013333333,52.82,0.1119999999999999,22.18,2.8,15.25,4,8
2019-08-09T05:00:00,43.03,58.3,0.111,22.145,2.885,15.28,4,8
2019-08-09T06:00:00,69.68,63.78,0.11,22.11,2.97,15.18,4,8
2019-08-09T07:00:00,84.235,64.43,0.11,22.075,3.345,14.98714286,4,8
2019-08-09T08:00:00,86.154,65.08,0.11,22.04,3.72,14.74666667,4,8
2019-08-09T09:00:00,68.01833333,73.84,0.109833333,22.345,4.126666667,14.56333333,4,8
2019-08-09T10:00:00,49.88266667,82.6,0.109666667,22.65,4.533333333,14.396,4,8
2019-08-09T11:00:00,31.747,91.36,0.1095,22.955,4.94,14.26,4,8
2019-08-09T12:00:00,13.61133333,100.12,0.109333333,23.26,5.346666667,14.2,4,8
2019-08-09T13:00:00,-4.524333333,108.88,0.109166667,23.565,5.753333333,14.35285714,4,8
2019-08-09T14:00:00,-22.66,117.64,0.109,23.87,6.16,14.675,4,8
2019-08-09T15:00:00,-44.96166667,107.715,0.11,23.85,4.585,15.04142857,4,8
2019-08-09T16:00:00,-55.10166667,97.79,0.111,23.83,3.01,15.42428571,4,8
2019-08-09T17:00:00,-10.82666667,142.155,0.106,23.94,3.085,15.618,4,8
2019-08-09T18:00:00,22.00333333,186.52,0.1009999999999999,24.05,3.16,15.7,4,8
2019-08-09T19:00:00,53.58666667,173.48,0.1025,23.845,3.49,15.645,4,8
2019-08-09T20:00:00,79.56333333,160.44,0.104,23.64,3.82,15.46833333,4,8
2019-08-09T21:00:00,102.1816667,131.16,0.1045,23.325,3.29,15.22714286,4,8
2019-08-09T22:00:00,113.41,101.88,0.105,23.01,2.76,14.92428571,4,8
2019-08-09T23:00:00,96.9,84.505,0.1125,22.865,2.915,14.682,4,8
2019-08-10T00:00:00,70.8995,67.13,0.12,22.72,3.07,14.55333333,5,8
2019-08-10T01:00:00,44.899,69.575,0.1205,22.715,2.635,14.51,5,8
2019-08-10T02:00:00,18.8985,72.02,0.121,22.71,2.2,14.598,5,8
2019-08-10T03:00:00,-7.102,63.41,0.1195,22.615,1.945,14.80857143,5,8
2019-08-10T04:00:00,-13.56833333,54.8,0.118,22.52,1.69,15.06,5,8
2019-08-10T05:00:00,2.078333333,58.37,0.1175,22.575,2.63,15.238,5,8
2019-08-10T06:00:00,48.04333333,61.94,0.1169999999999999,22.63,3.57,15.2375,5,8
2019-08-10T07:00:00,77.225,66.78,0.114,22.505,3.435,15.08333333,5,8
2019-08-10T08:00:00,75.51833333,71.62,0.111,22.38,3.3,14.88428571,5,8
2019-08-10T09:00:00,72.77666667,70.64,0.111,22.375,2.905,14.67428571,5,8
2019-08-10T10:00:00,51.52972222,69.66,0.111,22.37,2.51,14.46142857,5,8
2019-08-10T11:00:00,30.28277778,76.684,0.1118,22.636,3.228,14.29,5,8
2019-08-10T12:00:00,9.035833333,83.708,0.1126,22.902,3.946,14.18,5,8
2019-08-10T13:00:00,-12.21111111,90.732,0.1134,23.168000000000003,4.664,14.155,5,8
2019-08-10T14:00:00,-33.45805556,97.756,0.1142,23.434,5.382000000000001,14.33857143,5,8
2019-08-10T15:00:00,-54.705,104.78,0.115,23.7,6.1,14.70428571,5,8
2019-08-10T16:00:00,-85.98,122.335,0.113,23.725,4.63,15.14,5,8
2019-08-10T17:00:00,-83.73833333,139.89,0.111,23.75,3.16,15.57,5,8
2019-08-10T18:00:00,-35.27833333,457.195,0.093,23.895,3.23,15.8,5,8
2019-08-10T19:00:00,53.92,774.5,0.075,24.04,3.3,15.83,5,8
2019-08-10T20:00:00,66.55166667,576.71,0.084,23.81,3.2,15.72,5,8
2019-08-10T21:00:00,109.185,378.92,0.093,23.58,3.1,15.51,5,8
2019-08-10T22:00:00,129.47833329999995,266.25,0.1005,23.21,3.375,15.15285714,5,8
2019-08-10T23:00:00,109.3483333,153.58,0.108,22.84,3.65,14.80428571,5,8
2019-08-11T00:00:00,83.73546667,115.52,0.1145,22.615,3.355,14.57285714,6,8
2019-08-11T01:00:00,58.1226,77.46,0.121,22.39,3.06,14.435,6,8
2019-08-11T02:00:00,32.50973333,76.83,0.1205,22.3,2.615,14.39,6,8
2019-08-11T03:00:00,6.896866667,76.2,0.12,22.21,2.17,14.54857143,6,8
2019-08-11T04:00:00,-18.716,69.83,0.1165,22.145,2.03,14.85142857,6,8
2019-08-11T05:00:00,-13.75,63.46,0.113,22.08,1.89,15.09428571,6,8
2019-08-11T06:00:00,1.866666667,73.975,0.1165,22.115,1.805,15.245,6,8
2019-08-11T07:00:00,51.34833333,84.49,0.12,22.15,1.72,15.212,6,8
2019-08-11T08:00:00,72.52666667,81.285,0.1169999999999999,21.945,1.75,15.01166667,6,8
2019-08-11T09:00:00,70.53333333,78.08,0.114,21.74,1.78,14.80285714,6,8
2019-08-11T10:00:00,48.57942857,75.405,0.1159999999999999,21.83,2.39,14.56428571,6,8
2019-08-11T11:00:00,26.62552381,72.73,0.118,21.92,3.0,14.37833333,6,8
2019-08-11T12:00:00,4.671619048,74.99,0.119,22.1375,3.0275,14.215,6,8
2019-08-11T13:00:00,-17.28228571,77.25,0.12,22.355,3.055,14.14,6,8
2019-08-11T14:00:00,-39.23619048,79.51,0.121,22.5725,3.0825,14.1825,6,8
2019-08-11T15:00:00,-61.19009524,81.77,0.122,22.79,3.11,14.45,6,8
2019-08-11T16:00:00,-83.14399999999999,129.125,0.1169999999999999,22.795,3.03,14.90285714,6,8
2019-08-11T17:00:00,-91.97333333,176.48,0.1119999999999999,22.8,2.95,15.38571429,6,8
2019-08-11T18:00:00,-95.76166667,1790.75,0.153,22.98,2.54,15.78,6,8
2019-08-11T19:00:00,-26.17333333,3405.02,0.1939999999999999,23.16,2.13,15.975,6,8
2019-08-11T20:00:00,86.64333333,2361.005,0.235,22.99,2.215,15.934,6,8
2019-08-11T21:00:00,104.905,1316.99,0.276,22.82,2.3,15.70428571,6,8
2019-08-11T22:00:00,125.99,814.245,0.191,22.37,2.64,15.41142857,6,8
2019-08-11T23:00:00,133.745,311.5,0.106,21.92,2.98,15.04714286,6,8
2019-08-12T00:00:00,128.2866667,206.395,0.114,21.615,3.185,14.7,0,8
2019-08-12T01:00:00,87.99,101.29,0.122,21.31,3.39,14.49,0,8
2019-08-12T02:00:00,47.69333333,87.08,0.1225,21.175,2.66,14.37,0,8
2019-08-12T03:00:00,7.396666667000001,72.87,0.123,21.04,1.93,14.43,0,8
2019-08-12T04:00:00,-32.9,68.865,0.122,21.045,1.86,14.69142857,0,8
2019-08-12T05:00:00,-16.06,64.86,0.121,21.05,1.79,14.96333333,0,8
2019-08-12T06:00:00,-8.936666667,138.2,0.118,21.1,1.915,15.18,0,8
2019-08-12T07:00:00,10.41166667,211.54,0.115,21.15,2.04,15.3,0,8
2019-08-12T08:00:00,67.11666667,150.145,0.1169999999999999,21.045,1.9,15.19333333,0,8
2019-08-12T09:00:00,86.30833333,88.75,0.119,20.94,1.76,14.92714286,0,8
2019-08-12T10:00:00,68.70333333,82.31,0.1165,21.105,2.135,14.66571429,0,8
2019-08-12T11:00:00,45.18944444,75.87,0.114,21.27,2.51,14.44285714,0,8
2019-08-12T12:00:00,21.67555556,77.596,0.1158,21.388,2.594,14.27333333,0,8
2019-08-12T13:00:00,-1.838333333,79.322,0.1176,21.506,2.678,14.13,0,8
2019-08-12T14:00:00,-25.35222222,81.048,0.1194,21.624,2.762,14.065,0,8
2019-08-12T15:00:00,-48.86611111,82.774,0.1212,21.742,2.846,14.17666667,0,8
2019-08-12T16:00:00,-72.38,84.5,0.123,21.86,2.93,14.54857143,0,8
2019-08-12T17:00:00,-92.79666667,223.405,0.1115,21.83,2.645,15.06714286,0,8
2019-08-12T18:00:00,-109.77,362.31,0.1,21.8,2.36,15.55142857,0,8
2019-08-12T19:00:00,-81.645,4057.545,0.1005,22.03,2.115,15.89571429,0,8
2019-08-12T20:00:00,21.92166667,7752.78,0.1009999999999999,22.26,1.87,16.01,0,8
2019-08-12T21:00:00,128.14666670000005,4865.48,0.102,21.99,2.16,15.84428571,0,8
2019-08-12T22:00:00,121.715,1978.18,0.103,21.72,2.45,15.54428571,0,8
2019-08-12T23:00:00,132.3033333,1188.775,0.1035,21.225,2.68,15.18857143,0,8
2019-08-13T00:00:00,117.5516667,399.37,0.104,20.73,2.91,14.83142857,1,8
2019-08-13T01:00:00,88.93373333,328.2675,0.108,20.54,2.6425,14.55,1,8
2019-08-13T02:00:00,60.3158,257.165,0.1119999999999999,20.35,2.375,14.37,1,8
2019-08-13T03:00:00,31.69786667,186.0625,0.1159999999999999,20.16,2.1075,14.33,1,8
2019-08-13T04:00:00,3.079933333,114.96,0.12,19.97,1.84,14.50428571,1,8
2019-08-13T05:00:00,-25.538,94.915,0.1225,20.04,1.7,14.81428571,1,8
2019-08-13T06:00:00,-10.55333333,74.87,0.125,20.11,1.56,15.07142857,1,8
2019-08-13T07:00:00,1.101666667,173.18,0.1215,20.155,1.46,15.2275,1,8
2019-08-13T08:00:00,14.865,271.49,0.118,20.2,1.36,15.3,1,8
2019-08-13T09:00:00,12.74142857,250.93,0.119125,20.2875,10.93625,15.17357143,1,8
2019-08-13T10:00:00,10.61785714,230.37,0.12025,20.375,20.5125,15.04714286,1,8
2019-08-13T11:00:00,8.494285714,209.81,0.121375,20.4625,30.08875,14.92071429,1,8
2019-08-13T12:00:00,6.370714286,189.25,0.1225,20.55,39.665,14.79428571,1,8
2019-08-13T13:00:00,4.247142857,168.69,0.123625,20.6375,49.24125,14.66785714,1,8
2019-08-13T14:00:00,2.123571429,148.13,0.12475,20.725,58.8175,14.54142857,1,8
2019-08-13T15:00:00,0.0,127.57,0.125875,20.8125,68.39375,14.415,1,8
2019-08-13T16:00:00,-14.836,107.01,0.127,20.9,77.97,14.363,1,8
2019-08-13T17:00:00,-91.256,183.815,0.1185,20.77,45.805,14.75166667,1,8
2019-08-13T18:00:00,-97.36066667,260.62,0.11,20.64,13.64,15.33428571,1,8
2019-08-13T19:00:00,-107.02483329999998,1742.52,0.0289999999999999,21.35,9.04,15.75428571,1,8
2019-08-13T20:00:00,-51.57983333,8403.61,0.304,21.68,7.71,15.984000000000002,1,8
2019-08-13T21:00:00,112.95166670000002,6828.41,0.579,21.57,7.47,15.965,1,8
2019-08-13T22:00:00,126.8068333,2202.2,0.261,21.25,6.21,15.74166667,1,8
2019-08-13T23:00:00,124.82783329999998,965.62,0.075,20.92,4.95,15.39142857,1,8
2019-08-14T00:00:00,125.2518333,520.06,0.0969999999999999,20.54,7.85,15.01857143,2,8
2019-08-14T01:00:00,105.0085,252.37,0.113,20.21,6.19,14.715,2,8
2019-08-14T02:00:00,72.76420833,130.83,0.121,20.23,5.5,14.48666667,2,8
2019-08-14T03:00:00,40.51991667,100.555,0.123,20.34,5.21,14.38,2,8
2019-08-14T04:00:00,8.275625,70.28,0.125,20.45,4.92,14.47666667,2,8
2019-08-14T05:00:00,-23.96866667,58.13,0.128,20.41,4.08,14.73571429,2,8
2019-08-14T06:00:00,-22.60566667,69.78,0.125,20.46,4.55,15.01857143,2,8
2019-08-14T07:00:00,-18.85766667,244.83,0.1169999999999999,20.41,3.42,15.252,2,8
2019-08-14T08:00:00,11.00633333,399.35,0.11,20.32,3.16,15.36,2,8
2019-08-14T09:00:00,49.49066667,281.48,0.114,20.54,2.81,15.24833333,2,8
2019-08-14T10:00:00,73.57316667,107.62,0.12,20.8,4.84,14.98142857,2,8
2019-08-14T11:00:00,71.36066667,74.43,0.1169999999999999,20.93,5.52,14.68571429,2,8
2019-08-14T12:00:00,48.13555556,72.78,0.12,21.08,5.19,14.44714286,2,8
2019-08-14T13:00:00,24.91044444,73.97800000000001,0.1208,21.036,5.18,14.26833333,2,8
2019-08-14T14:00:00,1.6853333330000002,75.176,0.1216,20.992,5.17,14.12,2,8
2019-08-14T15:00:00,-21.53977778,76.374,0.1224,20.948,5.16,14.06,2,8
2019-08-14T16:00:00,-44.76488889,77.572,0.1232,20.904,5.15,14.18,2,8
2019-08-14T17:00:00,-67.99,78.77,0.124,20.86,5.14,14.55857143,2,8
2019-08-14T18:00:00,-92.03916667,145.81,0.115,20.64,3.45,15.08285714,2,8
2019-08-14T19:00:00,-108.7908333,573.89,0.091,20.81,4.17,15.56714286,2,8
2019-08-14T20:00:00,-83.06,3443.06,0.075,21.43,5.84,15.90166667,2,8
2019-08-14T21:00:00,24.3245,9256.59,0.059,21.67,4.2,15.99,2,8
2019-08-14T22:00:00,131.378,4450.46,0.044,21.35,3.07,15.82428571,2,8
2019-08-14T23:00:00,111.56883329999998,1734.56,0.0279999999999999,21.09,4.13,15.52571429,2,8
2019-08-15T00:00:00,114.81116670000002,904.98,0.079,20.71,3.72,15.19142857,3,8
2019-08-15T01:00:00,112.0946,497.11,0.098,20.39,4.13,14.84,3,8
2019-08-15T02:00:00,77.4302,225.83,0.113,20.15,4.11,14.57333333,3,8
2019-08-15T03:00:00,42.7658,118.27,0.121,20.16,4.38,14.43666667,3,8
2019-08-15T04:00:00,8.1014,84.8,0.121,20.33,3.46,14.425,3,8
2019-08-15T05:00:00,-26.563,59.3,0.125,20.44,2.69,14.61571429,3,8
2019-08-15T06:00:00,-25.457,62.08,0.122,20.48,4.06,14.93142857,3,8
2019-08-15T07:00:00,-13.17233333,315.85,0.1119999999999999,20.48,2.74,15.16333333,3,8
2019-08-15T08:00:00,1.8,489.71,0.107,20.44,2.49,15.29666667,3,8
2019-08-15T09:00:00,30.736,309.85,0.1119999999999999,20.51,2.11,15.30333333,3,8
2019-08-15T10:00:00,74.90183333,125.33,0.1169999999999999,20.58,3.1,15.10428571,3,8
2019-08-15T11:00:00,86.9366,77.76,0.1169999999999999,20.57,3.85,14.80142857,3,8
2019-08-15T12:00:00,63.96637143,74.0,0.115,20.47,3.56,14.55,3,8
2019-08-15T13:00:00,40.99614286,77.494,0.1158,20.398,3.888,14.35,3,8
2019-08-15T14:00:00,18.02591429,80.988,0.1166,20.326,4.216,14.1925,3,8
2019-08-15T15:00:00,-4.944314286,84.48200000000001,0.1174,20.254,4.544,14.1,3,8
2019-08-15T16:00:00,-27.91454286,87.976,0.1182,20.182,4.872,14.1475,3,8
2019-08-15T17:00:00,-50.88477143,91.47,0.119,20.11,5.2,14.42428571,3,8
2019-08-15T18:00:00,-73.855,115.26,0.121,20.04,2.49,14.89428571,3,8
2019-08-15T19:00:00,-94.258,410.2,0.103,20.16,2.62,15.39,3,8
2019-08-15T20:00:00,-90.61866667,1382.86,0.053,20.52,3.14,15.77142857,3,8
2019-08-15T21:00:00,-28.2515,8199.17,0.376,21.07,3.57,15.955,3,8
2019-08-15T22:00:00,112.7698333,4965.75,0.6990000000000001,20.78,3.21,15.89666667,3,8
2019-08-15T23:00:00,119.7921667,1900.84,0.357,20.51,3.25,15.63428571,3,8
2019-08-16T00:00:00,112.84633329999998,983.31,0.078,20.3,2.77,15.35,4,8
2019-08-16T01:00:00,120.02916670000002,545.08,0.1,20.15,3.11,15.01714286,4,8
2019-08-16T02:00:00,97.99725,251.97,0.115,20.0,3.2,14.70714286,4,8
2019-08-16T03:00:00,68.1964375,139.99,0.12,19.96,2.67,14.518,4,8
2019-08-16T04:00:00,38.395625,104.83,0.115,20.0,2.45,14.44,4,8
2019-08-16T05:00:00,8.5948125,78.75,0.122,20.05,2.03,14.55857143,4,8
2019-08-16T06:00:00,-21.206,58.19,0.126,20.07,2.26,14.83714286,4,8
2019-08-16T07:00:00,-12.08916667,90.58,0.125,20.09,3.35,15.07,4,8
2019-08-16T08:00:00,2.5385,237.38,0.1169999999999999,20.11,2.02,15.24,4,8
2019-08-16T09:00:00,11.12366667,306.38,0.114,20.16,2.37,15.325,4,8
2019-08-16T10:00:00,55.75933333,147.61,0.1159999999999999,20.42,1.99,15.22833333,4,8
